
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.01437386,0.02554317,1.051819,0.03906171,-0.2620056,1.470084,1.5625E-06,6.25E-08,6.6875E-06,1.391141,0.7827083,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02236946,0.0153503,1.0401,-0.1133773,-0.7612434,1.435786,5.625E-07,1.0625E-06,1.65625E-05,0.8455373,1.231938,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.002594074,0.02151485,1.052735,0.06954952,-0.2086519,-7.06269,1.5625E-06,6.25E-08,1.61875E-05,1.170797,0.1411545,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.000946125,0.02548214,1.042847,0.1038483,-0.6126153,-25.72123,6.25E-08,1.5625E-06,7.6875E-06,1.399753,0.05196618,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02224739,0.02578731,1.04065,1.273818,-0.05621293,-25.90034,1.5625E-06,5.625E-07,5.1875E-06,1.4195,1.224328,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01126107,0.02505489,1.05304,0.1190922,-0.7193227,-23.74714,6.25E-08,1.5625E-06,7.0625E-06,1.362977,0.6125168,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03512581,0.005096395,1.039429,1.353848,-0.09813366,-24.57031,1.0625E-06,1.0625E-06,1.75625E-05,0.2809231,1.935458,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01107796,0.02694698,1.052307,1.144245,-0.6621581,-23.86147,1.5625E-06,1.5625E-06,7.8125E-06,1.466882,0.6029503,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02267464,0.02468868,1.054627,0.1190922,-0.66978,-24.52839,1.5625E-06,1.5625E-06,6.9375E-06,1.341042,1.231341,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01150521,0.005096395,1.039856,1.28144,-0.06764586,-24.63129,6.25E-08,1.0625E-06,7.5625E-06,0.2808076,0.6339002,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02230843,0.02218624,1.039856,1.285251,-0.05240195,-24.61604,1.5625E-06,1.5625E-06,7.3125E-06,1.22227,1.22872,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02328499,0.02279659,1.054199,0.1305251,-0.7383776,-24.57412,1.70625E-05,1.0625E-06,6.5625E-06,1.238802,1.265039,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02377327,0.02456661,1.053345,1.308117,0.01619561,-24.6694,1.75625E-05,1.0625E-06,6.4375E-06,1.336037,1.292556,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01419075,0.02560421,1.042237,0.02762878,-0.7040788,-23.90339,1.65625E-05,1.5625E-06,5.6875E-06,1.407279,0.7798373,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0113221,0.02462764,1.039795,1.296684,-0.0142922,-23.22885,1.70625E-05,1.5625E-06,1.64375E-05,1.356802,0.6236817,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01278695,0.02737423,1.051209,-0.0219139,-0.7345666,-24.65796,1.70625E-05,1.0625E-06,7.5625E-06,1.491686,0.6966776,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02426155,0.02291866,1.051392,1.365281,-0.06764586,-24.65415,1.65625E-05,5.625E-07,7.6875E-06,1.248759,1.321589,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01174935,0.02816768,1.051941,0.01619585,-0.7459995,-24.41406,1.75625E-05,-1.44375E-05,1.68125E-05,1.533835,0.6396925,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02334603,0.0276794,1.039063,0.0009519512,-0.7574325,-24.64653,1.65625E-05,6.25E-08,1.74375E-05,1.525931,1.286669,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01547249,0.00338741,1.040222,1.342415,0.008573659,-24.55507,1.60625E-05,5.625E-07,6.3125E-06,0.186579,0.8521625,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01785286,0.002593953,1.04126,1.350037,0.01619561,-24.50934,1.60625E-05,6.25E-08,7.3125E-06,0.1427331,0.9822622,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01107796,0.02847286,1.039917,0.1229032,-0.673591,-23.77382,1.70625E-05,6.25E-08,7.0625E-06,1.568362,0.6101049,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02566536,0.02835079,1.051331,0.07717146,-0.7193227,-24.58937,1.65625E-05,-1.49375E-05,7.0625E-06,1.544696,1.397934,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.014618,0.02426143,1.041565,1.43769,0.008573659,-24.68464,1.75625E-05,-1.54375E-05,1.64375E-05,1.334363,0.8038552,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02322396,0.02548214,1.054505,-0.03334683,-0.7879202,-23.73952,1.65625E-05,6.25E-08,7.9375E-06,1.384285,1.261286,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02548226,0.02359005,1.052735,1.471989,-0.02572512,-24.58937,1.65625E-05,-1.49375E-05,7.5625E-06,1.283689,1.38627,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02420052,0.02566524,1.049378,-0.01048098,-0.7841093,-23.9072,1.70625E-05,-1.54375E-05,7.3125E-06,1.401037,1.320714,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01248177,0.0254211,1.053955,1.407202,0.03906146,-23.1412,1.60625E-05,-1.59375E-05,1.63125E-05,1.38169,0.6783128,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02212532,0.02493282,1.03949,-0.04477976,-0.833652,-23.79668,1.60625E-05,-1.49375E-05,1.69375E-05,1.374012,1.218994,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0259095,0.02462764,1.043213,1.430068,-0.0600239,-23.78144,1.65625E-05,-1.54375E-05,7.4375E-06,1.352358,1.422324,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02529915,0.01321407,1.039246,0.09622634,0.103848,-23.77001,1.65625E-05,-1.54375E-05,7.5625E-06,0.7284799,1.394407,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01174935,0.01144405,1.040711,1.327171,0.09241512,-24.68845,1.70625E-05,-1.44375E-05,6.8125E-06,0.6300208,0.6467876,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02273568,0.02462764,1.05188,0.07336049,-0.7841093,-24.54745,1.70625E-05,-1.59375E-05,7.3125E-06,1.34122,1.237878,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01248177,0.01284786,1.040833,1.350037,0.09241512,-24.69607,1.65625E-05,-1.49375E-05,7.3125E-06,0.7072133,0.6870114,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01077279,0.02346798,1.053467,0.03525073,-0.8184081,-24.61985,1.75625E-05,-1.44375E-05,6.1875E-06,1.276161,0.5857425,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01724251,0.0002746172,1.048828,1.289062,-0.829841,-24.65796,1.65625E-05,-1.54375E-05,6.8125E-06,0.01500189,0.9418453,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01345833,0.01376339,1.054566,0.1190922,0.09241512,-24.53601,1.70625E-05,-1.44375E-05,6.9375E-06,0.7477384,0.731105,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01425179,-0.001251262,1.048828,1.468178,0.01619561,-24.62748,1.60625E-05,-1.44375E-05,5.8125E-06,-0.06835435,0.7785035,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01077279,0.01382442,1.051209,-0.04096878,0.119092,-24.45217,1.65625E-05,-1.44375E-05,7.9375E-06,0.7534521,0.5870957,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01284798,0.01272579,1.05249,1.426257,0.107659,-24.53982,1.70625E-05,-1.54375E-05,1.60625E-05,0.6927363,0.6993362,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0236512,0.02761837,1.042176,-0.01048098,0.103848,-23.83479,1.75625E-05,-1.54375E-05,6.6875E-06,1.518022,1.299595,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02359017,0.01260372,1.040528,1.388147,-0.82603,-24.52077,1.60625E-05,-1.59375E-05,7.8125E-06,0.6939793,1.298655,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02584847,0.02511593,1.042053,0.1190922,-0.8412739,-24.52458,1.70625E-05,-1.59375E-05,6.0625E-06,1.380695,1.420536,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01193245,0.02670284,1.050965,0.145769,0.1267139,-24.57412,1.75625E-05,-1.59375E-05,7.3125E-06,1.455454,0.6502877,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01303109,-0.001800578,1.051941,1.266196,-0.8184081,-24.59699,1.65625E-05,-1.44375E-05,6.4375E-06,-0.09807149,0.7097231,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.011139,0.02719112,1.053162,0.06954952,-0.7612434,-24.6351,1.75625E-05,-1.54375E-05,1.70625E-05,1.478966,0.6057769,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01364144,-0.001556437,1.05365,1.28144,0.0962261,-24.57031,1.60625E-05,-1.44375E-05,7.0625E-06,-0.08463647,0.7417569,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02578743,0.01443477,1.039124,0.08098244,-0.8069751,-24.68083,1.70625E-05,-1.59375E-05,7.8125E-06,0.7958613,1.421453,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02340706,0.01107784,1.042176,1.296684,-0.833652,-24.61223,1.60625E-05,-1.59375E-05,7.5625E-06,0.6090045,1.286563,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02444466,0.02548214,1.041992,0.03143976,-0.8145971,-23.74714,1.60625E-05,-1.59375E-05,7.3125E-06,1.400901,1.343484,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01980599,0.007598836,1.054016,1.273818,-0.822219,-24.23876,1.70625E-05,-1.54375E-05,7.5625E-06,0.4130616,1.076488,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02474984,0.02261348,1.040589,1.220464,0.115281,-24.12062,1.75625E-05,-1.54375E-05,7.4375E-06,1.244924,1.362171,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02633675,0.01290889,1.052124,1.239519,0.1267139,-24.62366,1.70625E-05,-3.09375E-05,6.1875E-06,0.7029474,1.433819,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01406868,0.01315304,1.053284,1.197598,0.06954927,-24.66559,1.65625E-05,-1.54375E-05,7.0625E-06,0.7154521,0.7651929,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01333626,-0.001190227,1.051148,1.277629,-0.829841,-24.55507,1.60625E-05,-1.44375E-05,7.0625E-06,-0.06487663,0.7268912,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0201722,-0.00241093,1.052735,1.395769,-0.7841093,-24.6351,1.70625E-05,-3.14375E-05,1.65625E-05,-0.1312162,1.097748,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02389534,0.02450557,1.03949,0.1381471,0.08098219,-24.53601,1.65625E-05,-3.09375E-05,7.4375E-06,1.350476,1.316493,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01730355,0.01339718,1.049805,1.151867,0.08860414,-24.50934,1.70625E-05,-3.09375E-05,6.8125E-06,0.7311453,0.9442227,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01376351,0.004241902,1.051697,1.148056,0.1267139,-24.55888,1.70625E-05,-3.09375E-05,6.9375E-06,0.2310949,0.7497782,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01211556,0.02755733,1.053406,1.239519,0.119092,-24.68464,1.65625E-05,-3.04375E-05,7.5625E-06,1.498528,0.6587226,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.001312336,0.01199337,1.04065,1.247141,0.09241512,-24.44074,1.65625E-05,-1.59375E-05,7.0625E-06,0.660298,0.07224938,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0257264,0.02474971,1.042664,1.155678,0.03143951,-24.42168,1.60625E-05,-3.19375E-05,7.4375E-06,1.359775,1.413016,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.001068195,0.01174923,1.041382,1.197598,-0.82603,-23.83479,1.75625E-05,-3.14375E-05,7.1875E-06,0.646403,0.05876726,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01901253,-0.0005188399,1.045532,1.20522,0.02000659,-24.68845,1.0625E-06,-3.09375E-05,7.6875E-06,-0.02843272,1.041783,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02182015,0.02224727,1.041321,1.258574,-0.7841093,-23.20217,1.65625E-05,-3.19375E-05,5.8125E-06,1.223908,1.200143,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02328499,0.0005797929,1.040283,0.1381471,0.008573659,-24.10156,1.70625E-05,-3.04375E-05,6.5625E-06,0.0319333,1.282255,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01821907,0.02731319,1.05249,1.258574,-0.8184081,-24.59318,1.65625E-05,-3.09375E-05,6.8125E-06,1.48655,0.9913824,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01174935,0.02285763,1.053101,0.1343361,0.0962261,-24.59318,1.65625E-05,-3.14375E-05,6.8125E-06,1.243414,0.6390666,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01351937,0.01461788,1.051026,1.254763,-0.7650544,-23.73571,1.75625E-05,-3.09375E-05,7.4375E-06,0.79683,0.7368851,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02456673,0.02413936,1.052796,0.03143976,0.02000659,-24.49409,1.60625E-05,-3.09375E-05,7.4375E-06,1.313494,1.336389,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01095589,0.02456661,1.040406,1.334793,-0.8412739,-24.59318,1.65625E-05,-3.04375E-05,7.0625E-06,1.352647,0.6031573,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01156624,0.02462764,1.052674,1.262385,-0.82603,-23.73952,1.60625E-05,-3.04375E-05,7.4375E-06,1.340209,0.6293394,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01168831,0.02145382,1.039917,0.141958,-0.0295361,-23.20217,6.25E-08,-3.04375E-05,7.8125E-06,1.181862,0.6438208,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01376351,0.0254211,1.051026,1.231897,-0.8145971,-24.00248,1.5625E-06,-3.14375E-05,7.8125E-06,1.38554,0.7500439,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.014618,0.02597042,1.050476,0.03525073,0.01619561,-24.47123,6.25E-08,-3.04375E-05,1.61875E-05,1.416207,0.7970098,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03488167,0.01827999,1.052307,1.311928,-0.7917312,-24.60461,1.0625E-06,-3.19375E-05,7.9375E-06,0.9952042,1.898247,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0123597,0.02682491,1.050781,1.16711,0.02381756,-24.61985,1.0625E-06,-3.19375E-05,1.60625E-05,1.46236,0.6736847,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01095589,0.02255245,1.054138,1.151867,-0.7536215,-24.59318,1.0625E-06,-3.19375E-05,6.6875E-06,1.22561,0.5953299,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01956185,0.02175899,1.039185,0.1305251,-0.006670244,-24.51696,1.0625E-06,-3.04375E-05,6.4375E-06,1.199514,1.078185,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01327523,0.02474971,1.039185,1.376714,-0.7612434,-23.7319,1.0625E-06,-3.09375E-05,6.0625E-06,1.364325,0.7316865,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02279671,0.02108761,1.040283,0.1114702,0.03143951,-24.62366,1.5625E-06,-3.09375E-05,7.9375E-06,1.161285,1.255118,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01089486,0.02218624,1.053345,1.197598,-0.833652,-23.82717,1.0625E-06,-3.14375E-05,6.1875E-06,1.206623,0.5924636,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02291878,0.02267452,1.039795,1.292873,-0.7193227,-24.40644,1.5625E-06,-3.14375E-05,7.9375E-06,1.249235,1.262388,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01675423,0.02590938,1.049561,1.270007,-0.7383776,-23.92626,6.25E-08,-3.09375E-05,7.9375E-06,1.414112,0.9142614,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01309212,0.02621456,1.050598,0.1267141,-0.03715805,-24.52458,5.625E-07,-3.14375E-05,5.9375E-06,1.429349,0.7137371,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02621468,0.02719112,1.053833,0.1076593,-0.01810317,-24.46741,1.5625E-06,-3.19375E-05,7.6875E-06,1.478024,1.424496,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01480111,0.02474971,1.040711,1.315739,-0.7002678,-24.57031,5.625E-07,-3.19375E-05,1.60625E-05,1.362326,0.8145819,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02255257,0.002654988,1.0401,0.06573854,0.07336024,-24.28068,1.0625E-06,-3.14375E-05,6.4375E-06,0.1462544,1.24215,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01193245,0.02285763,1.052246,1.136623,-0.01048122,-24.68083,6.25E-08,-3.09375E-05,6.9375E-06,1.244423,0.6495519,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01492318,0.02554317,1.052796,1.289062,-0.7269446,-24.55888,6.25E-08,-3.19375E-05,7.4375E-06,1.389851,0.8118634,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0123597,0.02590938,1.052857,1.170921,-0.03334707,-24.25019,1.0625E-06,-3.14375E-05,7.5625E-06,1.409687,0.6723724,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01602181,0.0266418,1.053894,1.170921,-0.7040788,-24.06345,6.25E-08,-3.09375E-05,7.6875E-06,1.448094,0.8706928,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02499398,0.02304073,1.051331,1.151867,0.0009517073,-24.50553,1.0625E-06,-3.09375E-05,5.5625E-06,1.255481,1.361547,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01394661,0.02328487,1.039368,1.178543,-0.66978,-24.59318,6.25E-08,-3.14375E-05,6.9375E-06,1.283378,0.7685766,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02554329,0.004425008,1.054444,1.155678,-0.05621293,-24.62748,1.5625E-06,-3.14375E-05,5.1875E-06,0.2404422,1.387674,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0245057,0.0221252,1.041748,1.201409,-0.7307556,-24.62748,5.625E-07,-3.19375E-05,6.1875E-06,1.216695,1.347252,0,1,1,0,0,0,0,0,0,0,0,0,0,0
