Ground Station GUI Log Data
Thursday, March 23, 2017 3:33:36 PM:
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.0345459,0.04864502,0.9782104,-0.06097561,0,0,1.5625E-06,1.70625E-05,5.5625E-06,-2.884258,1.656943,287.2892,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03491211,0.0491333,0.9797363,0,0.06097561,0,1.5625E-06,1.70625E-05,7.0625E-06,-3.180944,2.112675,273.7053,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03814697,0.05010986,0.9821777,0,0,-0.1219512,1.0625E-06,1.65625E-05,6.0625E-06,-3.167497,1.993175,273.4215,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03308105,0.05163574,0.9788818,-0.06097561,0.06097561,-0.06097561,1.0625E-06,1.70625E-05,7.3125E-06,-3.12267,1.939741,273.8177,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03625488,0.04907227,0.9816284,0.06097561,0.06097561,-0.06097561,6.25E-08,1.75625E-05,6.9375E-06,-1.695612,1.862016,277.1135,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03637695,0.04846191,0.9804077,-0.1219512,0.06097561,0,1.0625E-06,1.60625E-05,5.8125E-06,-2.972226,2.093702,274.902,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03826904,0.05194092,0.9768066,-0.1219512,0.06097561,0,6.25E-08,1.70625E-05,5.6875E-06,-2.805222,2.01173,272.2835,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02429199,0.05383301,0.9911499,-0.06097561,0.1219512,0,6.25E-08,1.70625E-05,6.5625E-06,-3.083292,2.114069,271.2726,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0355835,0.05041504,0.9785767,-0.06097561,0.06097561,-0.06097561,1.0625E-06,1.60625E-05,5.6875E-06,-3.163959,1.994448,275.2563,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02703857,0.05218506,0.9901733,-0.1219512,0.06097561,0.06097561,1.0625E-06,1.75625E-05,6.1875E-06,-2.976435,1.957385,273.6108,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02648926,0.05383301,0.9786987,-0.06097561,0.06097561,-0.06097561,6.25E-08,1.60625E-05,6.0625E-06,-3.050131,1.532549,273.8205,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03894043,0.05358887,0.9770508,-0.06097561,0.06097561,0,1.0625E-06,1.70625E-05,4.9375E-06,-2.334252,1.403211,275.3574,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03765869,0.05462646,0.9783325,-0.06097561,0.06097561,0,1.0625E-06,1.65625E-05,6.8125E-06,-3.042745,1.887159,273.1416,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03564453,0.05065918,0.9918823,-0.06097561,0.06097561,0,6.25E-08,1.65625E-05,7.1875E-06,-3.227799,2.03812,274.4787,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03387451,0.03070068,0.9828491,-0.1219512,0.06097561,0,6.25E-08,1.65625E-05,6.5625E-06,-2.468593,1.367545,271.622,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03485107,0.04699707,0.9801025,-0.1219512,0.06097561,0.06097561,1.5625E-06,1.65625E-05,6.3125E-06,-1.866973,1.795528,274.7464,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03881836,0.03967285,0.9909058,-0.06097561,0,0,1.0625E-06,1.65625E-05,5.5625E-06,-3.171631,1.380597,274.0855,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02661133,0.04412842,0.9851685,-0.06097561,0.06097561,0,1.5625E-06,1.65625E-05,5.4375E-06,-3.079519,1.777153,283.1954,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03601074,0.04711914,0.9817505,-0.06097561,0.1219512,0.06097561,6.25E-08,1.75625E-05,6.0625E-06,-3.029377,1.809531,273.0663,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02661133,0.05285645,0.9769897,-0.06097561,0,-0.1219512,6.25E-08,1.60625E-05,5.3125E-06,-1.665403,1.800382,272.6286,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03442383,0.04748535,0.9823608,-0.06097561,0.1829268,0,1.0625E-06,1.75625E-05,6.1875E-06,-3.121506,2.052806,273.7122,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03613281,0.05432129,0.9917603,0,0.1219512,0,6.25E-08,1.60625E-05,7.5625E-06,-1.702813,1.757821,273.3503,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01544189,0.02880859,0.9818115,-0.1219512,0.1219512,0.06097561,1.5625E-06,1.65625E-05,6.9375E-06,-2.920981,1.838676,274.8531,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02612305,0.04785156,0.9794922,-0.06097561,-0.06097561,0,1.5625E-06,1.65625E-05,6.1875E-06,-2.843204,1.321638,272.5128,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.04882813,0.04473877,0.9860229,-0.06097561,0.06097561,0.06097561,1.5625E-06,1.65625E-05,5.5625E-06,-2.839022,1.400033,274.0764,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03686523,0.04943848,0.9796753,0,0.1219512,0,6.25E-08,1.70625E-05,6.8125E-06,-2.551907,1.740399,272.4668,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03326416,0.0244751,1.000671,-0.06097561,0,-0.06097561,1.0625E-06,1.70625E-05,6.0625E-06,-1.783623,1.703356,273.3967,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02789307,0.04388428,0.9884644,-0.06097561,0.06097561,-0.06097561,1.5625E-06,1.70625E-05,6.5625E-06,-2.494258,1.499338,273.9772,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03686523,0.05426025,0.9908447,-0.06097561,0.1219512,0,6.25E-08,1.60625E-05,6.8125E-06,-2.785457,1.8163,275.2928,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03356934,0.04815674,0.9796143,0,0.1219512,-0.06097561,1.0625E-06,1.75625E-05,5.9375E-06,-1.819537,1.406648,274.1499,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03662109,0.04840088,0.9782715,-0.1219512,0,-0.1219512,6.25E-08,1.60625E-05,5.9375E-06,-3.001496,1.838884,272.6964,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02404785,0.05255127,0.977356,-0.06097561,0.1219512,-0.06097561,6.25E-08,1.60625E-05,6.3125E-06,-2.356031,1.531005,273.0903,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02392578,0.05291748,0.9782104,-0.06097561,0.06097561,0,1.0625E-06,1.70625E-05,6.1875E-06,-3.16752,1.297601,272.9824,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0256958,0.05181885,0.9768066,-0.06097561,0.1219512,-0.06097561,1.5625E-06,1.70625E-05,6.1875E-06,-3.122231,1.359832,273.4142,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03710938,0.05047607,0.9793701,0,0.06097561,-0.06097561,1.0625E-06,1.70625E-05,5.1875E-06,-2.941545,1.258295,273.1439,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03442383,0.04925537,0.9834595,0,0.06097561,-0.1219512,6.25E-08,1.70625E-05,5.9375E-06,-3.052341,2.039661,272.4008,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02587891,0.0526123,0.9790649,-0.06097561,0,0,1.0625E-06,1.70625E-05,6.6875E-06,-1.867757,1.412275,273.2856,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03808594,0.04779053,0.9793091,0,0.06097561,-0.06097561,5.625E-07,1.60625E-05,6.0625E-06,-3.110398,1.435203,272.3755,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03527832,0.05053711,0.9780273,-0.06097561,0.06097561,0,1.0625E-06,1.60625E-05,5.9375E-06,-2.850481,2.00298,272.7433,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0390625,0.0534668,0.9768677,0,0.1219512,-0.06097561,1.5625E-06,1.65625E-05,6.6875E-06,-2.852583,1.958457,274.3394,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0368042,0.05133057,0.9786377,-0.06097561,0.06097561,-0.06097561,1.0625E-06,1.60625E-05,4.9375E-06,-3.152242,2.005385,274.9418,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02416992,0.05377197,0.9796753,0,0.1219512,0,6.25E-08,1.70625E-05,6.3125E-06,-3.026953,1.49125,272.904,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02832031,0.05206299,0.9779053,-0.06097561,0,0.06097561,1.0625E-06,1.60625E-05,4.9375E-06,-2.99704,1.886993,274.6842,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03826904,0.05126953,0.9772949,0,0.06097561,-0.06097561,6.25E-08,1.75625E-05,6.3125E-06,-3.015759,1.813121,273.7932,1,1,0,0,0,0,0,0,0,0,0,0,0
