Ground Station GUI Log Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday, April 12, 2017 3:14:45 PM:,,,,,,,,,,,,,,,,,,,,,,,,,,,
movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
68,0,0,0,0,-0.01626595,0.0274963,1.05365,-0.1400542,-0.07907878,1.416731,1.56E-06,1.56E-06,1.64E-05,1.494865,0.8841446,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01480111,0.02780147,1.054199,-0.07145659,0.1000371,1.409109,1.06E-06,5.63E-07,6.81E-06,1.510661,0.8041083,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01284798,0.02590938,1.053772,-0.1133773,-0.09813366,1.512005,6.25E-08,6.25E-08,7.31E-06,1.408463,0.6983257,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01095589,0.02694698,1.051392,-0.04096878,-0.8450849,1.393865,1.56E-06,1.06E-06,7.06E-06,1.468159,0.5968255,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02127083,0.02627559,1.05188,-0.1362432,-0.02191415,1.382432,6.25E-08,1.06E-06,6.56E-06,1.430931,1.1581,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02371224,0.02651973,1.054383,-0.08288951,0.09241512,1.386243,5.63E-07,1.06E-06,6.69E-06,1.440794,1.287913,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02499398,0.02761837,1.041382,-0.04096878,0.008573659,1.489139,1.56E-06,5.63E-07,6.44E-06,1.519178,1.374396,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.014618,0.02597042,1.042542,0.008573903,0.04287244,1.370999,1.06E-06,1.56E-06,6.69E-06,1.426981,0.8030711,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02377327,0.02218624,1.053833,-0.09432244,0.01238463,1.519627,6.25E-08,6.25E-08,6.81E-06,1.206064,1.292022,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01736458,0.0254211,1.041443,-0.08670048,-0.08288976,1.489139,5.63E-07,1.56E-06,6.44E-06,1.398283,0.9549527,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.0156556,0.025238,1.053101,-0.09432244,0.000951707,1.409109,1.06E-06,1.06E-06,7.31E-06,1.372854,0.8514628,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01303109,0.02804561,1.050965,-0.1133773,-0.02572512,1.435786,5.63E-07,5.63E-07,6.44E-06,1.528609,0.7101308,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.03427132,0.02841182,1.051575,-0.09432244,0.004762683,1.454841,5.63E-07,1.56E-06,5.69E-06,1.547661,1.865955,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01315316,0.02474971,1.053162,-0.06383464,-0.006670244,1.443408,1.06E-06,6.25E-08,1.64E-05,1.346225,0.7153442,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02511605,0.02572628,1.052613,-0.1095663,0.06954927,1.458652,5.63E-07,5.63E-07,7.56E-06,1.400053,1.366449,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.01174935,0.02633663,1.052552,-0.08670048,-0.01810317,1.424353,6.25E-08,6.25E-08,7.81E-06,1.433339,0.6393507,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,-0.02236946,0.02334591,1.041626,-0.07145659,-0.04478,1.477706,1.56E-06,1.06E-06,7.06E-06,1.283952,1.229959,0,1,1,0,0,0,0,0,0,0,0,0,0,0
