,movement,UTC,lat,lon,alt,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,gndmtr1,gndmtr2,amtr1,amtr2,amtr3,amtr4,uS1,uS2,uS3,uS4,uS5,uS6,payBay
2571,68,0,0,0,0,-0.2342263,0.6908197,9.862624,-0.05862394,0.316317,0.07811201,-1.54E-05,-7.84E-05,3.99E-05,4.006693,1.357131,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2572,68,0,0,0,0,-0.2282256,0.6835678,9.86142,0.04431255,0.3585986,0.06268269,-1.44E-05,-7.84E-05,4.91E-05,3.96525,1.322603,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2573,68,0,0,0,0,-0.202347,0.6897731,9.871644,0.01976354,-0.7350227,-0.08480214,-1.49E-05,-7.99E-05,4.86E-05,3.997,1.171417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2574,68,0,0,0,0,-0.225526,0.6966548,9.869805,0.02278611,0.3942663,-0.02662326,-1.59E-05,-7.89E-05,4.83E-05,4.037495,1.305739,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2575,68,0,0,0,0,-0.2323452,0.6936857,9.878038,0.01116058,0.3308095,0.01632672,-1.49E-05,-7.89E-05,4.92E-05,4.017004,1.344119,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2576,68,0,0,0,0,-0.2230339,0.7044353,9.86632,0.04234805,-0.6745797,-0.1290969,-1.44E-05,-7.84E-05,4.84E-05,4.083873,1.291697,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2577,68,0,0,0,0,-0.241748,0.7022135,9.873909,-0.02390956,-0.7072183,-0.09279931,-1.54E-05,-7.84E-05,4.93E-05,4.067917,1.39899,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2578,68,0,0,0,0,-0.2380361,0.697878,9.8881,0.007285972,0.3138672,0.06047866,-1.49E-05,-7.99E-05,3.99E-05,4.037102,1.375594,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2579,68,0,0,0,0,-0.2237111,0.710543,9.85038,-0.07618184,0.3927908,0.04318017,-1.54E-05,-7.94E-05,3.99E-05,4.125803,1.297645,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2580,68,0,0,0,0,-0.2170027,0.7078458,9.882349,0.01131503,0.3527,0.05341945,-1.49E-05,-7.94E-05,4.84E-05,4.096944,1.25472,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2581,68,0,0,0,0,-0.2467283,0.6812618,9.880845,0.08977676,-0.6877521,-0.08904311,-1.49E-05,-7.94E-05,4.92E-05,3.944172,1.427013,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2582,68,0,0,0,0,-0.2418619,0.7003936,9.877446,0.1174187,0.3415161,0.03878755,-1.44E-05,-7.94E-05,5.06E-05,4.055962,1.399169,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2583,68,0,0,0,0,-0.2389927,0.6920754,9.86261,-0.006363686,0.4142336,0.005190384,-1.44E-05,-7.89E-05,4.88E-05,4.013959,1.384727,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2584,68,0,0,0,0,-0.2259332,0.701492,9.863918,0.02389271,-0.6910974,-0.1333096,-1.44E-05,-7.89E-05,4.83E-05,4.067853,1.308827,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2585,68,0,0,0,0,-0.2261628,0.700248,9.871011,0.06071518,-0.6629234,-0.09105676,-1.59E-05,-7.84E-05,4.88E-05,4.057756,1.309232,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2586,68,0,0,0,0,-0.2221697,0.703822,9.692933,0.08228921,-0.6976669,-0.0322342,-1.49E-05,-7.94E-05,4.91E-05,4.153065,1.309588,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2587,68,0,0,0,0,-0.2291479,0.6835096,9.871475,-0.003701721,0.3131748,0.05754639,-1.54E-05,-7.94E-05,4.84E-05,3.960889,1.326601,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2588,68,0,0,0,0,-0.2263569,0.7027317,9.8586,0.001844097,-0.6876112,-0.04679086,-1.54E-05,-7.94E-05,4.96E-05,4.077209,1.311972,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2589,68,0,0,0,0,-0.2228712,0.6912281,9.696395,-0.04007135,0.3284259,-0.02530016,-1.54E-05,-7.99E-05,4.98E-05,4.077554,1.313377,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2590,68,0,0,0,0,-0.21274,0.6863747,9.861512,-0.01394654,0.4024705,0.1229661,-1.59E-05,-7.89E-05,3.83E-05,3.981444,1.232855,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2591,68,0,0,0,0,-0.2172753,0.6869512,9.872738,-0.01373157,0.4223876,0.09862556,-1.59E-05,-7.84E-05,4.88E-05,3.980261,1.257699,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2592,68,0,0,0,0,-0.2313064,0.69197,9.864421,0.06613325,0.3380927,0.03145444,-1.49E-05,-7.89E-05,5.01E-05,4.012614,1.339965,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2593,68,0,0,0,0,-0.2244974,0.6829562,9.856699,0.02974852,0.3624984,0.0262158,-1.59E-05,-7.84E-05,4.89E-05,3.963605,1.30163,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2594,68,0,0,0,0,-0.1996718,0.6842849,9.881088,0.06258083,0.343147,-0.01732188,-1.54E-05,-7.84E-05,4.86E-05,3.961522,1.15488,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2595,68,0,0,0,0,-0.2268952,0.7032231,9.87517,-0.02886594,0.3585365,0.01946814,-1.49E-05,-7.89E-05,4.92E-05,4.073228,1.312892,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2596,68,0,0,0,0,-0.204667,0.7072523,9.685938,0.01499937,0.3470587,-0.004962663,-1.54E-05,-7.84E-05,4.94E-05,4.176238,1.207285,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2597,68,0,0,0,0,-0.2408885,0.6835623,9.884439,0.02580962,0.3411568,0.08895339,-1.49E-05,-7.94E-05,4.83E-05,3.956014,1.392724,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2598,68,0,0,0,0,-0.2210941,0.7043834,9.696492,-0.01267543,-0.6734015,-0.04375401,-1.44E-05,-7.84E-05,4.93E-05,4.154846,1.302769,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2599,68,0,0,0,0,-0.222431,0.6948448,9.866258,-0.05313853,-0.7013826,-0.1009558,-1.44E-05,-7.94E-05,4.89E-05,4.028483,1.288303,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2600,68,0,0,0,0,-0.2220333,0.6769531,9.854303,-0.04926598,-0.6781831,-0.0984496,-1.59E-05,-7.99E-05,4.88E-05,3.929828,1.287714,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2601,68,0,0,0,0,-0.22444,0.6834403,9.873272,0.04835054,0.3881613,-0.01817407,-1.54E-05,-7.94E-05,5.07E-05,3.959769,1.29912,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2602,68,0,0,0,0,-0.2200326,0.6996114,9.865709,-0.04037271,0.3162771,0.1223734,-1.59E-05,-7.89E-05,4.88E-05,4.056251,1.274443,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2603,68,0,0,0,0,-0.2216922,0.7091169,9.879968,0.0661384,0.32245,-0.08519071,-1.44E-05,-7.84E-05,4.89E-05,4.105262,1.282122,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2604,68,0,0,0,0,-0.2320655,0.6793646,9.869658,-0.02001528,-0.6772996,-0.05887674,-1.49E-05,-7.84E-05,4.94E-05,3.937666,1.34377,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2605,68,0,0,0,0,-0.2388907,0.7099407,9.877525,-0.03667155,0.3141109,0.07588917,-1.49E-05,-7.94E-05,4.94E-05,4.111027,1.381881,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2606,68,0,0,0,0,-0.2273343,0.6979358,9.686951,-0.05674668,-0.691111,-0.06878021,-1.44E-05,-7.94E-05,4.96E-05,4.120987,1.340902,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2607,68,0,0,0,0,-0.215471,0.6881967,9.688717,0.02407302,-0.6750019,-0.1581166,-1.44E-05,-7.89E-05,4.86E-05,4.062938,1.270812,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2608,68,0,0,0,0,-0.2188024,0.6990057,9.864528,0.03330209,0.3543156,0.05166309,-1.54E-05,-7.94E-05,4.88E-05,4.053235,1.267477,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2609,68,0,0,0,0,-0.2219369,0.7021322,9.850924,-0.00969929,-0.7463221,-0.03385777,-1.49E-05,-7.84E-05,4.83E-05,4.076906,1.287365,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2610,68,0,0,0,0,-0.2085578,0.6953123,9.861001,0.005388742,-0.7054107,-0.08370983,-1.49E-05,-7.89E-05,4.94E-05,4.033326,1.208611,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2611,68,0,0,0,0,-0.2210024,0.6858922,9.859103,0.005354075,-0.7092323,-0.08417631,-1.44E-05,-7.84E-05,4.97E-05,3.979623,1.281036,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2612,68,0,0,0,0,-0.2430035,0.710728,9.85739,0.05341102,-0.6661285,-0.1290421,-1.49E-05,-7.84E-05,4.82E-05,4.123949,1.408509,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2613,68,0,0,0,0,-0.2201764,0.6864038,9.870354,0.03858339,-0.6799414,-0.08735587,-1.54E-05,-7.89E-05,4.87E-05,3.978056,1.274798,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2614,68,0,0,0,0,-0.2169317,0.6900151,9.862109,-0.05483446,0.3190122,-0.002199743,-1.59E-05,-7.99E-05,4.87E-05,4.00225,1.257031,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2615,68,0,0,0,0,-0.2362992,0.687789,9.87147,-0.005346332,-0.6728629,-0.04433947,-1.49E-05,-7.94E-05,4.89E-05,3.985609,1.367946,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2616,68,0,0,0,0,-0.2244802,0.6858284,9.874472,0.0514206,0.3391045,0.0902482,-1.44E-05,-7.99E-05,3.99E-05,3.973081,1.299174,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2617,68,0,0,0,0,-0.2258139,0.6961245,9.860332,-0.05312663,-0.7011515,-0.1085767,-1.54E-05,-7.89E-05,4.88E-05,4.038295,1.308659,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2618,68,0,0,0,0,-0.2208773,0.6984971,9.855046,-0.08371402,0.3725661,0.06048536,-1.44E-05,-7.84E-05,5.03E-05,4.054179,1.280721,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2619,68,0,0,0,0,-0.2145468,0.6869915,9.8621,-0.02830841,0.4291849,0.09310859,-1.59E-05,-7.94E-05,4.87E-05,3.984773,1.243243,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2620,68,0,0,0,0,-0.2121663,0.6899573,9.862131,-0.03097597,-0.6869155,-0.1470378,-1.44E-05,-7.89E-05,3.96E-05,4.001907,1.229423,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2621,68,0,0,0,0,-0.2362843,0.6933097,9.852571,0.06224194,0.3176753,0.06370859,-1.59E-05,-7.89E-05,4.87E-05,4.025177,1.370416,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2622,68,0,0,0,0,-0.2263585,0.7050012,9.876959,-0.06230737,0.3188296,0.1131651,-1.49E-05,-7.84E-05,4.84E-05,4.082756,1.309535,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2623,68,0,0,0,0,-0.224299,0.6746093,9.850726,-0.04734118,0.3479294,0.07334485,-1.44E-05,-7.89E-05,4.89E-05,3.917682,1.301341,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2624,68,0,0,0,0,-0.2226168,0.6864211,9.872118,0.01628822,-0.7095798,-0.04695021,-1.44E-05,-7.89E-05,4.99E-05,3.977448,1.288694,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2625,68,0,0,0,0,-0.2190487,0.6942905,9.853843,0.03668233,0.3270244,0.07477798,-1.54E-05,-7.99E-05,4.87E-05,4.030334,1.270314,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2626,68,0,0,0,0,-0.2204206,0.7044525,9.859231,0.029696,0.3583302,0.03718062,-1.49E-05,-7.99E-05,4.87E-05,4.086899,1.27748,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2627,68,0,0,0,0,-0.2040712,0.6827452,9.851469,-0.07519401,-0.7137702,-0.1234614,-1.49E-05,-7.94E-05,4.92E-05,3.964482,1.183862,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2628,68,0,0,0,0,-0.2300648,0.7020229,9.881063,0.01641316,-0.7071537,-0.1269692,-1.54E-05,-7.99E-05,4.84E-05,4.063882,1.330448,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2629,68,0,0,0,0,-0.2212575,0.6930297,9.866842,0.04073827,0.3569336,-0.01751003,-1.44E-05,-7.99E-05,4.91E-05,4.017757,1.281449,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2630,68,0,0,0,0,-0.2302305,0.6924051,9.886324,0.01908873,0.4028051,0.06270874,-1.49E-05,-7.94E-05,5.06E-05,4.006263,1.330792,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2631,68,0,0,0,0,-0.2369282,0.6807274,9.854259,-0.02024009,-0.703705,-0.07357341,-1.49E-05,-7.99E-05,4.98E-05,3.951687,1.374037,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2632,68,0,0,0,0,-0.2190908,0.6737882,9.873824,0.005778082,-0.6695136,-0.1290471,-1.59E-05,-7.84E-05,3.99E-05,3.903803,1.268182,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2633,68,0,0,0,0,-0.2047071,0.6851406,9.852666,0.06242923,0.3307577,0.01176205,-1.44E-05,-7.84E-05,4.84E-05,3.977865,1.187386,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2634,68,0,0,0,0,-0.2220238,0.6900076,9.872145,0.01304482,-0.6796314,-0.1577049,-1.44E-05,-7.89E-05,4.93E-05,3.998152,1.285226,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2635,68,0,0,0,0,-0.2294342,0.6810562,9.880334,0.01282081,-0.6902784,-0.05956676,-1.59E-05,-7.94E-05,4.96E-05,3.943189,1.327096,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2636,68,0,0,0,0,-0.2233042,0.6805459,9.856688,0.02940677,0.3275255,0.0410696,-1.44E-05,-7.89E-05,4.88E-05,3.949666,1.294738,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2637,68,0,0,0,0,-0.2245288,0.6978651,9.692289,0.02219266,0.3418117,0.05876268,-1.49E-05,-7.94E-05,4.97E-05,4.118309,1.323635,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2638,68,0,0,0,0,-0.2088905,0.6778735,9.871533,-0.01071069,0.34089,0.01186176,-1.49E-05,-7.94E-05,4.88E-05,3.928307,1.209402,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2639,68,0,0,0,0,-0.2287917,0.6954353,9.878658,0.03126631,-0.6802489,-0.09439133,-1.49E-05,-7.89E-05,4.99E-05,4.026851,1.32347,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2640,68,0,0,0,0,-0.2239467,0.6917992,9.87629,-0.0691263,0.3691284,0.08171051,-1.49E-05,-7.99E-05,4.86E-05,4.006822,1.295796,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2641,68,0,0,0,0,-0.214461,0.6737689,9.694542,-0.03657144,0.3192034,0.03444092,-1.49E-05,-7.99E-05,4.86E-05,3.975653,1.264232,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2642,68,0,0,0,0,-0.2234074,0.69011,9.859712,0.03710038,0.3666277,0.03371767,-1.44E-05,-7.94E-05,4.86E-05,4.003769,1.294854,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2643,68,0,0,0,0,-0.2224033,0.7092274,9.865171,0.07156512,-0.6806465,-0.1133195,-1.49E-05,-7.94E-05,4.96E-05,4.112036,1.288151,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2644,68,0,0,0,0,-0.2287387,0.7015627,9.85858,-0.02046491,-0.7301103,-0.08827003,-1.54E-05,-7.84E-05,4.89E-05,4.070458,1.325787,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2645,68,0,0,0,0,-0.2276661,0.6805581,9.862586,0.01853406,0.3416579,0.05524501,-1.54E-05,-7.99E-05,4.81E-05,3.947382,1.319234,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2646,68,0,0,0,0,-0.2219302,0.6931479,9.850863,0.02748197,-0.698587,-0.1307248,-1.44E-05,-7.89E-05,4.92E-05,4.024937,1.287417,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2647,68,0,0,0,0,-0.2092807,0.6857094,9.865075,0.0745234,-0.7539136,-0.09199196,-1.54E-05,-7.94E-05,4.91E-05,3.976165,1.212384,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2648,68,0,0,0,0,-0.2347659,0.6931079,9.879207,-0.007000612,0.3483406,0.02774362,-1.59E-05,-7.94E-05,4.82E-05,4.013196,1.357963,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2649,68,0,0,0,0,-0.2268435,0.6853886,9.855521,-0.02504098,0.3808119,0.05245775,-1.49E-05,-7.89E-05,4.91E-05,3.978151,1.315362,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2650,68,0,0,0,0,-0.2024586,0.6849584,9.875162,0.04230537,-0.6722598,-0.07909479,-1.49E-05,-7.84E-05,4.94E-05,3.96778,1.171688,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2651,68,0,0,0,0,-0.2201716,0.705574,9.869891,0.02401146,-0.6699,-0.07335428,-1.54E-05,-7.94E-05,4.94E-05,4.088977,1.274656,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2652,68,0,0,0,0,-0.2274439,0.6918579,9.873907,-0.01772676,0.3716181,-0.006683522,-1.59E-05,-7.99E-05,4.94E-05,4.008125,1.31634,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2653,68,0,0,0,0,-0.2143848,0.6761147,9.875638,0.03824862,-0.7179273,-0.09964161,-1.54E-05,-7.94E-05,4.96E-05,3.916523,1.240704,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2654,68,0,0,0,0,-0.2405696,0.6938099,9.87445,0.03784532,-0.7477984,-2.54E-05,-1.49E-05,-7.94E-05,4.89E-05,4.019176,1.392181,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2655,68,0,0,0,0,-0.2256377,0.6918401,9.873323,0.08248062,-0.6970987,-0.1774969,-1.49E-05,-7.84E-05,4.83E-05,4.008258,1.305967,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2656,68,0,0,0,0,-0.2271298,0.6829351,9.86438,-0.06560923,0.3444942,0.01718564,-1.44E-05,-7.84E-05,4.86E-05,3.960407,1.315868,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2657,68,0,0,0,0,-0.2198349,0.6923361,9.878088,0.0260207,0.3547013,0.02176516,-1.49E-05,-7.99E-05,4.94E-05,4.009195,1.271777,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2658,68,0,0,0,0,-0.2267156,0.6942734,9.869784,-0.08801538,0.3064038,0.08333126,-1.59E-05,-7.94E-05,4.96E-05,4.023748,1.312649,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2659,68,0,0,0,0,-0.2167209,0.6906564,9.855605,-0.04353614,0.3761153,0.1644237,-1.49E-05,-7.84E-05,4.91E-05,4.008593,1.256628,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2660,68,0,0,0,0,-0.2257897,0.6895399,9.859696,-0.005444382,-0.6842124,-0.04954931,-1.44E-05,-7.94E-05,4.94E-05,4.000479,1.308664,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2661,68,0,0,0,0,-0.2327034,0.6842821,9.852528,-0.03177091,0.4517303,0.1000107,-1.49E-05,-7.84E-05,4.91E-05,3.972952,1.349747,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2662,68,0,0,0,0,-0.2148294,0.7050326,9.85216,-0.005293817,-0.6686946,-0.05530423,-1.49E-05,-7.89E-05,4.91E-05,4.093179,1.245969,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2663,68,0,0,0,0,-0.2112195,0.6831782,9.888127,-0.03082643,-0.6682691,-0.1294637,-1.44E-05,-7.94E-05,4.86E-05,3.952328,1.220795,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2664,68,0,0,0,0,-0.2078685,0.6987916,9.876413,-0.01813395,0.3353745,0.05008496,-1.59E-05,-7.99E-05,4.94E-05,4.047137,1.202719,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2665,68,0,0,0,0,-0.2185947,0.7025807,9.692942,-0.006845127,0.3671025,0.04150734,-1.44E-05,-7.89E-05,4.83E-05,4.145762,1.288533,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2666,68,0,0,0,0,-0.2182208,0.6922799,9.883421,-0.03590088,0.3920467,0.03568324,-1.54E-05,-7.84E-05,4.87E-05,4.006713,1.261765,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2667,68,0,0,0,0,-0.2190887,0.6965523,9.873386,-0.02406711,-0.7197231,-0.05990486,-1.59E-05,-7.89E-05,5.07E-05,4.035443,1.268024,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2668,68,0,0,0,0,-0.2325328,0.6876577,9.883914,0.001760005,-0.7049868,-0.1062796,-1.44E-05,-7.94E-05,4.91E-05,3.979851,1.344465,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2669,68,0,0,0,0,-0.2418979,0.6969185,9.860262,0.01286943,-0.6924828,-0.1133793,-1.59E-05,-7.84E-05,4.88E-05,4.042914,1.401837,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2670,68,0,0,0,0,-0.2237273,0.6810604,9.869709,0.03316548,0.3327717,0.003139127,-1.49E-05,-7.84E-05,4.83E-05,3.947444,1.295483,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2671,68,0,0,0,0,-0.211546,0.6815076,9.696383,-0.02121889,0.3935859,0.01927069,-1.54E-05,-7.99E-05,4.81E-05,4.020406,1.246749,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2672,68,0,0,0,0,-0.2244009,0.6823764,9.853737,-0.009227688,-0.7056791,-0.1092119,-1.59E-05,-7.84E-05,4.89E-05,3.961438,1.301466,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2673,68,0,0,0,0,-0.2132446,0.6929896,9.858596,-0.007155067,0.32645,-0.009349053,-1.44E-05,-7.99E-05,4.88E-05,4.020875,1.236084,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2674,68,0,0,0,0,-0.2066108,0.6856771,9.691109,0.000142108,0.3326681,0.05577568,-1.44E-05,-7.94E-05,3.94E-05,4.047116,1.218295,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2675,68,0,0,0,0,-0.2473187,0.6998404,9.880376,-0.06928671,0.3471224,0.04842823,-1.49E-05,-7.99E-05,4.87E-05,4.051571,1.430307,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2676,68,0,0,0,0,-0.2174926,0.6948217,9.860955,0.04218043,-0.6746858,0.000924116,-1.54E-05,-7.94E-05,4.88E-05,4.030508,1.260383,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2677,68,0,0,0,0,-0.2089406,0.6934386,9.872822,-0.02887783,0.3583055,0.02708904,-1.54E-05,-7.89E-05,4.91E-05,4.017693,1.209403,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2678,68,0,0,0,0,-0.2035689,0.6791251,9.854405,-0.02882841,0.3718595,0.08611134,-1.49E-05,-7.84E-05,4.88E-05,3.942356,1.180628,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2679,68,0,0,0,0,-0.2172043,0.6947529,9.870424,-0.05311679,-0.6946633,-0.06953942,-1.54E-05,-7.94E-05,4.84E-05,4.026258,1.257512,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2680,68,0,0,0,0,-0.2278785,0.6818401,9.850759,0.01127934,0.3520069,0.07628205,-1.44E-05,-7.99E-05,4.86E-05,3.959527,1.32203,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2681,68,0,0,0,0,-0.223612,0.6810834,9.866159,0.04940965,-0.6981266,-0.09437693,-1.49E-05,-7.89E-05,4.87E-05,3.948993,1.295279,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2682,68,0,0,0,0,-0.2041427,0.7013012,9.853369,-0.03645863,0.3402852,0.09820663,-1.49E-05,-7.84E-05,4.94E-05,4.07109,1.183894,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2683,68,0,0,0,0,-0.2153685,0.6809631,9.869156,0.02206486,0.3298845,0.07260498,-1.44E-05,-7.99E-05,4.91E-05,3.947102,1.247167,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2684,68,0,0,0,0,-0.2210211,0.6852894,9.859691,-0.02447442,0.4421901,0.05230063,-1.54E-05,-7.94E-05,3.96E-05,3.9759,1.281074,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2685,68,0,0,0,0,-0.2271862,0.7068855,9.865725,0.02975939,0.365858,0.04192404,-1.49E-05,-7.84E-05,4.92E-05,4.098276,1.315793,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2686,68,0,0,0,0,-0.2162793,0.6912174,9.860345,0.008347031,-0.7786779,-0.06238229,-1.59E-05,-7.89E-05,4.82E-05,4.009916,1.253464,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2687,68,0,0,0,0,-0.2146344,0.7013509,9.864563,-0.109733,0.3226164,0.003124136,-1.49E-05,-7.84E-05,3.94E-05,4.066773,1.243315,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2688,68,0,0,0,0,-0.2074866,0.7018632,9.8646,0.04776509,0.329565,0.01674342,-1.54E-05,-7.94E-05,4.93E-05,4.069719,1.201913,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2689,68,0,0,0,0,-0.223345,0.7080329,9.692364,0.01873119,0.3612285,0.04233573,-1.54E-05,-7.99E-05,3.98E-05,4.17807,1.316549,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2690,68,0,0,0,0,-0.2055364,0.6892943,9.859791,0.04937498,-0.7019483,-0.09484341,-1.49E-05,-7.89E-05,4.97E-05,3.99902,1.191304,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2691,68,0,0,0,0,-0.208493,0.6857406,9.859161,0.05171189,0.363652,0.03970118,-1.44E-05,-7.89E-05,4.92E-05,3.978723,1.208542,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2692,68,0,0,0,0,-0.2217587,0.6953256,9.882241,-0.008931478,-0.6778875,-0.1402404,-1.44E-05,-7.89E-05,4.98E-05,4.024763,1.282339,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2693,68,0,0,0,0,-0.4036199,0.7030109,9.868413,0.01865305,0.3439684,-0.02096356,-1.54E-05,-7.94E-05,4.87E-05,4.074781,2.336189,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2694,68,0,0,0,0,-0.2245456,0.6703667,9.85839,-0.006814351,0.3645515,-0.00087389,-1.54E-05,-7.84E-05,4.98E-05,3.890102,1.301801,0,1,1,0,0,0,0,0,0,0,0,0,0,0
